Time_3,776.3381326198578
Time_3,18.1007022857666
Time_3,17.526794910430908
Time_3,19.39000630378723
Time_3,17.655739068984985
Chart_22,71.55518460273743
Chart_22,11.098293542861938
Math_21,382.5976552963257
Math_43,86.59832310676575
Math_43,13.056918382644653
Math_43,13.057858228683472
Math_43,13.534019470214844
Math_43,13.546590328216553
Math_43,12.983290910720825
Math_43,13.308440208435059
Math_43,12.717491865158081
Math_43,12.805394411087036
Math_43,13.81902527809143
Math_43,13.132016658782959
Math_43,13.122374296188354
Math_43,13.14653754234314
Math_43,12.913918256759644
Math_43,13.303348302841187
Math_43,12.990365982055664
Math_43,12.751647233963013
Math_43,13.901488065719604
Math_43,13.445802450180054
Math_43,13.076288938522339
Math_43,13.809087991714478
Math_43,12.780332088470459
Math_43,13.183843851089478
Math_43,13.300622940063477
Math_43,13.001606941223145
Math_43,12.95866322517395
Math_43,13.154453039169312
Math_43,13.175103902816772
Math_43,14.15941309928894
Math_43,13.429731845855713
Math_43,13.340880632400513
Math_43,12.832973718643188
Math_43,13.296634674072266
Math_43,14.01638126373291
Math_43,12.98629117012024
Chart_25,56.182594299316406
Chart_25,11.568083047866821
Closure_106,316.77025604248047
Math_99,25.939471006393433
Math_1,57.84507393836975
Math_1,14.316885232925415
Math_1,14.64408016204834
Math_1,14.772716522216797
Math_1,14.686810493469238
Math_1,14.623900890350342
Math_1,14.734637260437012
Math_1,14.324864625930786
Math_1,15.035550355911255
Math_1,14.896626234054565
Math_1,14.705284595489502
Math_1,14.743873834609985
Math_1,15.145390033721924
Math_1,15.31567096710205
Math_1,14.442911386489868
Math_1,14.848478555679321
Math_1,14.05253553390503
Math_1,14.248525619506836
Math_1,14.713359117507935
Math_1,14.643476247787476
Math_1,14.379560947418213
Math_1,14.896402835845947
Math_1,14.452865839004517
Math_1,14.226988554000854
Math_1,14.535494327545166
Math_1,15.078548192977905
Math_1,14.720726490020752
Math_1,14.982120275497437
Math_1,14.765007257461548
Math_1,14.90447211265564
Math_1,14.761804103851318
Math_1,14.78756046295166
Math_1,14.224795818328857
Math_1,14.42333459854126
Math_1,14.94827914237976
Math_1,14.690247058868408
Math_1,14.426555871963501
Math_1,14.474493741989136
Math_1,14.362134456634521
Math_1,14.21191120147705
Math_1,14.819875001907349
Math_1,14.636686563491821
Math_1,14.402138471603394
Math_1,14.719114303588867
Math_1,14.759772539138794
Math_1,14.432764530181885
Math_1,14.8848557472229
Math_1,14.6764395236969
Math_1,15.041983842849731
Math_1,14.740225315093994
Math_1,14.282383918762207
Math_1,14.939869403839111
Math_1,14.396831274032593
Math_1,14.534057378768921
Math_1,14.9449462890625
Closure_99,281.4847505092621
